t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
0.110,odom,2.5000,2.5000,0.0000,2.5000,2.5000,0.0000
0.200,odom,2.5000,2.5000,0.0000,2.5000,2.5000,0.0000
0.300,odom,2.5000,2.5000,0.0000,2.5000,2.5000,0.0000
0.400,odom,2.5000,2.5000,0.0037,2.5000,2.5000,0.0037
0.500,odom,2.5000,2.5000,0.0218,2.5000,2.5000,0.0218
0.600,odom,2.5000,2.5000,0.0545,2.5000,2.5000,0.0550
0.700,odom,2.5000,2.5000,0.1030,2.5000,2.5000,0.1031
0.800,odom,2.5000,2.5000,0.1663,2.5000,2.5000,0.1667
0.900,odom,2.5000,2.5000,0.2441,2.5000,2.5000,0.2452
1.000,odom,2.5000,2.5000,0.3343,2.5000,2.5000,0.3347
1.100,odom,2.5000,2.5000,0.4239,2.5000,2.5000,0.4247
1.200,odom,2.5000,2.5000,0.5136,2.5000,2.5000,0.5147
1.300,odom,2.5000,2.5000,0.6040,2.5000,2.5000,0.6047
1.400,odom,2.5000,2.5000,0.6960,2.5000,2.5000,0.6947
1.500,odom,2.5000,2.5000,0.7874,2.5000,2.5000,0.7847
1.600,odom,2.5000,2.5000,0.8785,2.5000,2.5000,0.8747
1.700,odom,2.5000,2.5000,0.9678,2.5000,2.5000,0.9647
1.800,odom,2.5000,2.5000,1.0586,2.5000,2.5000,1.0547
1.900,odom,2.5000,2.5000,1.1490,2.5000,2.5000,1.1446
2.000,odom,2.5000,2.5000,1.2390,2.5000,2.5000,1.2346
2.110,odom,2.5000,2.5000,1.3396,2.5000,2.5000,1.3336
2.210,odom,2.5000,2.5000,1.4380,2.5000,2.5000,1.4326
2.310,odom,2.5000,2.5000,1.5277,2.5000,2.5000,1.5226
2.410,odom,2.5000,2.5000,1.6079,2.5000,2.5000,1.6036
2.510,odom,2.5000,2.5000,1.6980,2.5000,2.5000,1.6936
2.610,odom,2.5000,2.5000,1.7870,2.5000,2.5000,1.7836
2.710,map,2.5000,2.5000,1.8779,2.5000,2.5000,1.8736
2.810,map,2.4989,2.5030,1.9669,2.4989,2.5030,1.9634
2.910,map,2.4954,2.5104,2.0458,2.4954,2.5104,2.0435
3.010,map,2.4888,2.5221,2.1109,2.4889,2.5221,2.1090
3.110,map,2.4789,2.5376,2.1620,2.4790,2.5377,2.1597
3.210,map,2.4655,2.5567,2.1975,2.4656,2.5570,2.1954
3.310,map,2.4488,2.5793,2.2188,2.4488,2.5796,2.2169
3.410,map,2.4288,2.6055,2.2251,2.4286,2.6062,2.2228
3.510,map,2.4060,2.6353,2.2173,2.4056,2.6364,2.2148
3.610,map,2.3807,2.6696,2.1941,2.3804,2.6708,2.1913
3.710,map,2.3573,2.7034,2.1558,2.3569,2.7050,2.1520
3.810,map,2.3372,2.7355,2.1027,2.3368,2.7374,2.0980
3.910,map,2.3189,2.7691,2.0379,2.3185,2.7713,2.0327
4.010,map,2.3021,2.8054,1.9681,2.3018,2.8079,1.9633
4.110,map,2.2873,2.8441,1.9103,2.2871,2.8469,1.9046
4.210,map,2.2743,2.8841,1.8591,2.2743,2.8872,1.8522
4.310,map,2.2630,2.9256,1.8161,2.2633,2.9289,1.8085
4.410,map,2.2532,2.9682,1.7793,2.2538,2.9716,1.7717
4.510,map,2.2447,3.0119,1.7488,2.2457,3.0149,1.7405
4.610,map,2.2375,3.0555,1.7204,2.2389,3.0585,1.7126
4.710,map,2.2326,3.1045,1.6935,2.2325,3.1071,1.6894
4.810,map,2.2279,3.1447,1.6800,2.2280,3.1472,1.6757
4.910,map,2.2234,3.1889,1.6665,2.2236,3.1918,1.6624
5.010,map,2.2194,3.2334,1.6545,2.2198,3.2365,1.6506
5.110,map,2.2159,3.2777,1.6446,2.2165,3.2813,1.6405
5.210,map,2.2128,3.3225,1.6366,2.2135,3.3261,1.6325
5.310,map,2.2100,3.3674,1.6300,2.2109,3.3710,1.6258
5.410,map,2.2074,3.4126,1.6247,2.2086,3.4159,1.6201
5.510,map,2.2051,3.4579,1.6193,2.2065,3.4608,1.6153
5.610,map,2.2030,3.5028,1.6150,2.2045,3.5058,1.6113
5.710,map,2.2011,3.5477,1.6115,2.2028,3.5507,1.6080
5.810,map,2.1991,3.5975,1.6087,2.2012,3.5957,1.6053
5.910,map,2.1976,3.6379,1.6068,2.1997,3.6406,1.6030
6.010,map,2.1961,3.6934,1.6045,2.1983,3.6856,1.6011
6.110,map,2.1946,3.7384,1.6033,2.1970,3.7306,1.5997
6.210,map,2.1931,3.7836,1.6022,2.1957,3.7756,1.5985
6.310,map,2.1917,3.8288,1.6011,2.1945,3.8206,1.5974
6.410,map,2.1904,3.8737,1.5999,2.1933,3.8655,1.5965
6.510,map,2.1890,3.9234,1.5991,2.1920,3.9150,1.5958
6.610,map,2.1878,3.9640,1.5982,2.1910,3.9555,1.5952
6.710,map,2.1866,4.0093,1.5974,2.1899,4.0005,1.5947
6.810,map,2.1853,4.0586,1.5972,2.1889,4.0455,1.5944
6.910,map,2.1843,4.0991,1.5969,2.1878,4.0905,1.5942
7.010,map,2.1831,4.1439,1.5970,2.1868,4.1355,1.5939
7.110,map,2.1819,4.1893,1.5965,2.1857,4.1805,1.5938
7.210,map,2.1807,4.2342,1.5964,2.1847,4.2254,1.5936
7.310,map,2.1696,4.2793,1.5962,2.1837,4.2704,1.5934
7.410,map,2.1685,4.3242,1.5957,2.1827,4.3154,1.5932
7.510,map,2.1674,4.3688,1.5952,2.1817,4.3604,1.5929
7.610,map,2.1663,4.4138,1.5948,2.1807,4.4054,1.5927
7.710,map,2.1652,4.4587,1.5945,2.1797,4.4504,1.5926
7.810,map,2.1640,4.5084,1.5942,2.1786,4.4999,1.5925
7.910,map,2.1630,4.5534,1.5945,2.1777,4.5404,1.5924
8.010,map,2.1620,4.5933,1.5943,2.1768,4.5854,1.5924
8.110,map,2.1610,4.6381,1.5941,2.1758,4.6303,1.5924
8.210,map,2.1598,4.6873,1.5943,2.1747,4.6798,1.5924
8.310,map,2.1588,4.7318,1.5945,2.1739,4.7203,1.5924
8.410,map,2.1578,4.7724,1.5948,2.1729,4.7653,1.5924
8.510,map,2.1566,4.8220,1.5949,2.1719,4.8103,1.5924
8.610,map,2.1556,4.8620,1.5948,2.1709,4.8553,1.5923
8.710,map,2.1626,4.8968,1.5980,2.1700,4.9003,1.5922
8.810,map,2.1614,4.9412,1.5978,2.1690,4.9453,1.5920
8.910,map,2.1601,4.9909,1.5971,2.1680,4.9948,1.5915
9.010,map,2.1591,5.0313,1.5968,2.1672,5.0353,1.5913
9.110,map,2.1579,5.0763,1.5967,2.1662,5.0802,1.5910
9.210,map,2.1567,5.1212,1.5964,2.1653,5.1252,1.5908
9.310,map,2.1556,5.1661,1.5961,2.1644,5.1702,1.5906
9.410,map,2.1545,5.2102,1.5955,2.1635,5.2152,1.5905
9.510,map,2.1534,5.2555,1.5953,2.1627,5.2602,1.5903
9.610,map,2.1521,5.3005,1.6039,2.1616,5.3051,1.5986
9.710,map,2.1504,5.3456,1.6141,2.1602,5.3499,1.6091
9.810,map,2.1482,5.3906,1.6238,2.1582,5.3948,1.6185
9.910,map,2.1456,5.4361,1.6320,2.1559,5.4397,1.6269
10.010,map,2.1427,5.4808,1.6386,2.1532,5.4846,1.6334
10.110,map,2.1395,5.5257,1.6443,2.1503,5.5294,1.6389
10.210,map,2.1361,5.5708,1.6493,2.1471,5.5743,1.6437
10.310,map,2.1325,5.6156,1.6532,2.1437,5.6192,1.6474
10.410,map,2.1287,5.6603,1.6562,2.1402,5.6640,1.6507
10.510,map,2.1248,5.7052,1.6591,2.1366,5.7089,1.6533
10.610,map,2.1203,5.7547,1.6616,2.1324,5.7582,1.6559
10.710,map,2.1166,5.7952,1.6635,2.1289,5.7985,1.6575
10.810,map,2.1125,5.8392,1.6653,2.1250,5.8433,1.6591
10.910,map,2.1082,5.8836,1.6666,2.1210,5.8882,1.6605
11.010,map,2.1039,5.9282,1.6674,2.1170,5.9330,1.6616
11.110,map,2.0996,5.9731,1.6687,2.1128,5.9778,1.6626
11.210,map,2.0952,6.0178,1.6699,2.1087,6.0226,1.6635
11.310,map,2.0903,6.0721,1.6704,2.1045,6.0674,1.6642
11.410,map,2.0862,6.1171,1.6709,2.1003,6.1122,1.6647
11.510,map,2.0817,6.1619,1.6713,2.0961,6.1570,1.6652
11.610,map,2.0772,6.2072,1.6715,2.0918,6.2018,1.6657
11.710,map,2.0726,6.2520,1.6717,2.0876,6.2466,1.6661
11.810,map,2.0681,6.2966,1.6718,2.0833,6.2914,1.6665
11.910,map,2.0635,6.3414,1.6726,2.0790,6.3362,1.6669
12.010,map,2.0590,6.3860,1.6728,2.0746,6.3810,1.6672
12.110,map,2.0544,6.4307,1.6728,2.0703,6.4258,1.6675
12.210,map,2.0498,6.4754,1.6731,2.0659,6.4706,1.6677
12.310,map,2.0453,6.5199,1.6735,2.0616,6.5154,1.6680
12.410,map,2.0406,6.5647,1.6738,2.0572,6.5601,1.6682
12.510,map,2.0360,6.6098,1.6739,2.0528,6.6049,1.6683
12.610,map,2.0314,6.6444,1.6719,2.0485,6.6497,1.6660
12.710,map,2.0269,6.6897,1.6694,2.0443,6.6945,1.6633
12.810,map,2.0225,6.7347,1.6668,2.0402,6.7393,1.6608
12.910,map,2.0182,6.7793,1.6645,2.0362,6.7841,1.6586
13.010,map,2.0140,6.8246,1.6627,2.0323,6.8290,1.6568
13.110,map,2.0099,6.8692,1.6616,2.0284,6.8738,1.6552
13.210,map,2.0059,6.9136,1.6605,2.0247,6.9186,1.6538
13.310,map,2.0019,6.9584,1.6597,2.0210,6.9635,1.6526
13.410,map,1.9979,7.0034,1.6593,2.0173,7.0083,1.6514
13.510,map,1.9939,7.0484,1.6582,2.0137,7.0532,1.6503
13.610,map,1.9901,7.0928,1.6571,2.0102,7.0980,1.6493
13.710,map,1.9862,7.1376,1.6562,2.0067,7.1429,1.6484
13.810,map,1.9824,7.1824,1.6558,2.0032,7.1878,1.6476
13.910,map,1.9803,7.2379,1.6513,1.9998,7.2326,1.6469
14.010,map,1.9763,7.2879,1.6510,1.9964,7.2775,1.6462
14.110,map,1.9731,7.3283,1.6508,1.9930,7.3224,1.6462
14.210,map,1.9695,7.3724,1.6513,1.9896,7.3672,1.6466
14.310,map,1.9656,7.4217,1.6515,1.9862,7.4121,1.6470
14.410,map,1.9623,7.4623,1.6515,1.9827,7.4570,1.6474
14.510,map,1.9586,7.5071,1.6518,1.9793,7.5019,1.6478
14.610,map,1.9550,7.5524,1.6517,1.9758,7.5467,1.6478
14.710,map,1.9514,7.5971,1.6503,1.9724,7.5916,1.6464
14.810,map,1.9478,7.6420,1.6487,1.9690,7.6365,1.6449
14.910,map,1.9443,7.6874,1.6472,1.9657,7.6813,1.6436
15.010,map,1.9409,7.7322,1.6478,1.9625,7.7262,1.6444
15.110,map,1.9370,7.7808,1.6505,1.9587,7.7749,1.6474
15.210,map,1.9339,7.8203,1.6485,1.9558,7.8137,1.6452
15.310,map,1.9287,7.8636,1.6491,1.9526,7.8570,1.6423
15.410,map,1.9253,7.9080,1.6456,1.9495,7.9016,1.6389
15.510,map,1.9220,7.9519,1.6424,1.9466,7.9459,1.6359
15.610,map,1.9192,7.9938,1.6356,1.9440,7.9879,1.6293
15.710,map,1.9164,8.0387,1.6288,1.9415,8.0328,1.6225
15.810,map,1.9144,8.0754,1.6239,1.9397,8.0694,1.6178
15.910,map,1.9123,8.1171,1.6191,1.9378,8.1108,1.6132
16.010,map,1.9103,8.1594,1.6155,1.9361,8.1529,1.6094
16.110,map,1.9085,8.2013,1.6120,1.9346,8.1949,1.6062
16.210,map,1.9068,8.2430,1.6099,1.9331,8.2367,1.6036
16.310,map,1.9052,8.2854,1.6077,1.9318,8.2791,1.6014
16.410,map,1.9035,8.3322,1.6055,1.9305,8.3218,1.5995
16.510,map,1.9022,8.3710,1.6041,1.9293,8.3647,1.5977
16.610,map,1.9108,8.4144,1.6028,1.9282,8.4079,1.5962
16.720,map,1.9093,8.4628,1.6012,1.9270,8.4555,1.5949
16.810,map,1.9080,8.5056,1.6010,1.9260,8.4988,1.5945
16.910,map,1.9069,8.5440,1.6006,1.9251,8.5375,1.5943
17.010,map,1.9056,8.5870,1.6006,1.9241,8.5810,1.5940
17.110,map,1.9043,8.6304,1.6004,1.9231,8.6243,1.5938
17.210,map,1.9029,8.6774,1.6004,1.9220,8.6716,1.5936
17.310,map,1.9017,8.7165,1.6002,1.9211,8.7107,1.5934
17.410,map,1.9005,8.7591,1.6000,1.9201,8.7532,1.5933
17.510,map,1.8992,8.8014,1.5998,1.9192,8.7955,1.5931
17.620,map,1.8979,8.8483,1.6001,1.9182,8.8419,1.5930
17.710,map,1.8967,8.8902,1.5999,1.9172,8.8841,1.5929
17.810,map,1.8956,8.9281,1.5997,1.9164,8.9220,1.5928
17.900,map,1.8945,8.9660,1.5995,1.9156,8.9600,1.5927
18.000,map,1.8931,9.0126,1.5993,1.9146,9.0023,1.5926
18.100,map,1.8920,9.0509,1.5992,1.9137,9.0446,1.5926
18.200,map,1.8908,9.0942,1.5993,1.9128,9.0881,1.5925
18.300,map,1.8896,9.1371,1.5995,1.9118,9.1306,1.5925
18.400,map,1.8884,9.1795,1.5991,1.9109,9.1728,1.5925
18.500,map,1.8872,9.2213,1.5990,1.9100,9.2147,1.5925
18.600,map,1.8860,9.2680,1.5911,1.9091,9.2614,1.5848
18.700,map,1.8854,9.3078,1.5804,1.9088,9.3011,1.5744
18.800,map,1.8852,9.3553,1.5689,1.9088,9.3442,1.5641
18.900,map,1.8855,9.3940,1.5609,1.9093,9.3874,1.5549
19.000,map,1.8861,9.4378,1.5525,1.9102,9.4309,1.5468
19.100,map,1.8870,9.4817,1.5459,1.9114,9.4746,1.5401
19.200,map,1.8883,9.5257,1.5398,1.9129,9.5183,1.5339
19.300,map,1.8896,9.5655,1.5349,1.9147,9.5628,1.5282
19.400,map,1.8915,9.6148,1.5292,1.9167,9.6077,1.5229
19.500,map,1.8934,9.6594,1.5254,1.9190,9.6526,1.5189
19.600,map,1.8958,9.7083,1.5220,1.9214,9.6976,1.5159
19.700,map,1.8978,9.7487,1.5202,1.9239,9.7425,1.5141
19.800,map,1.9001,9.7938,1.5187,1.9264,9.7874,1.5128
19.900,map,1.9025,9.8394,1.5177,1.9291,9.8323,1.5117
20.000,map,1.9049,9.8844,1.5169,1.9318,9.8772,1.5108
20.100,map,1.9073,9.9288,1.5163,1.9345,9.9222,1.5100
20.200,map,1.9098,9.9743,1.5155,1.9372,9.9671,1.5093
20.300,map,1.9123,10.0196,1.5145,1.9400,10.0120,1.5087
20.400,map,1.9149,10.0645,1.5141,1.9428,10.0569,1.5081
20.500,map,1.9174,10.1092,1.5136,1.9456,10.1018,1.5077
20.600,map,1.9200,10.1539,1.5130,1.9485,10.1467,1.5073
20.700,map,1.9126,10.1989,1.5129,1.9514,10.1916,1.5070
20.800,map,1.9155,10.2484,1.5114,1.9542,10.2365,1.5060
20.900,map,1.9179,10.2891,1.5101,1.9572,10.2814,1.5047
21.000,map,1.9207,10.3341,1.5091,1.9602,10.3263,1.5035
21.100,map,1.9235,10.3791,1.5080,1.9632,10.3711,1.5025
21.200,map,1.9263,10.4225,1.5073,1.9662,10.4148,1.5016
21.300,map,1.9290,10.4653,1.5064,1.9692,10.4574,1.5009
21.400,map,1.9319,10.5109,1.5057,1.9721,10.4989,1.5002
21.500,map,1.9343,10.5471,1.5051,1.9750,10.5395,1.4996
21.600,map,1.9369,10.5869,1.5045,1.9778,10.5789,1.4990
21.700,map,1.9395,10.6253,1.5039,1.9806,10.6174,1.4986
21.800,map,1.9420,10.6627,1.5036,1.9833,10.6549,1.4982
21.900,map,1.9445,10.6998,1.5033,1.9860,10.6917,1.4979
22.000,map,1.9559,10.7438,1.5031,1.9886,10.7270,1.4976
22.100,map,1.9592,10.7795,1.5033,1.9911,10.7616,1.4978
22.200,map,1.9615,10.8129,1.5048,1.9935,10.7951,1.4994
22.300,map,1.9636,10.8456,1.5064,1.9959,10.8278,1.5010
22.400,map,1.9656,10.8772,1.5079,1.9981,10.8596,1.5024
22.500,map,1.9676,10.9085,1.5090,2.0002,10.8907,1.5037
22.600,map,1.9694,10.9387,1.5100,2.0022,10.9209,1.5048
22.700,map,1.9712,10.9683,1.5111,2.0041,10.9504,1.5058
22.800,map,1.9729,10.9971,1.5119,2.0060,10.9791,1.5067
22.900,map,1.9746,11.0250,1.5128,2.0078,11.0071,1.5076
23.000,map,1.9761,11.0522,1.5135,2.0095,11.0343,1.5083
23.100,map,1.9776,11.0787,1.5141,2.0111,11.0610,1.5090
23.200,map,1.9791,11.1049,1.5145,2.0127,11.0869,1.5096
23.300,map,1.9805,11.1301,1.5150,2.0143,11.1122,1.5101
23.400,map,1.9819,11.1547,1.5155,2.0158,11.1368,1.5106
23.500,map,1.9832,11.1786,1.5160,2.0172,11.1609,1.5111
23.600,map,1.9846,11.2044,1.5166,2.0187,11.1866,1.5116
23.700,map,1.9857,11.2249,1.5170,2.0200,11.2074,1.5119
23.800,map,1.9868,11.2350,1.5168,2.0211,11.2265,1.5119
23.900,map,1.9875,11.2471,1.5168,2.0219,11.2396,1.5119
24.000,map,1.9879,11.2551,1.5169,2.0223,11.2476,1.5119
24.100,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.200,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.300,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.400,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.500,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.600,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.700,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.800,map,1.9881,11.2582,1.5169,2.0225,11.2507,1.5119
24.900,map,1.9881,11.2582,1.5066,2.0225,11.2507,1.5016
25.000,map,1.9881,11.2582,1.4805,2.0225,11.2507,1.4752
25.100,map,1.9881,11.2582,1.4395,2.0225,11.2507,1.4338
25.200,map,1.9881,11.2582,1.3841,2.0225,11.2507,1.3774
25.300,map,1.9881,11.2582,1.3115,2.0225,11.2507,1.3060
25.400,map,1.9881,11.2582,1.2173,2.0225,11.2507,1.2209
25.500,map,1.9881,11.2582,1.1363,2.0225,11.2507,1.1309
25.600,map,1.9881,11.2582,1.0471,2.0225,11.2507,1.0409
25.700,map,1.9881,11.2582,0.9567,2.0225,11.2507,0.9509
25.800,map,1.9881,11.2582,0.8676,2.0225,11.2507,0.8609
25.900,map,1.9881,11.2582,0.7781,2.0225,11.2507,0.7709
26.000,map,1.9881,11.2582,0.6804,2.0225,11.2507,0.6719
26.100,map,1.9881,11.2582,0.5980,2.0225,11.2507,0.5909
26.200,map,1.9881,11.2582,0.5078,2.0225,11.2507,0.5009
26.300,map,1.9881,11.2582,0.4172,2.0225,11.2507,0.4109
26.400,map,1.9881,11.2582,0.3272,2.0225,11.2507,0.3209
26.500,map,1.9881,11.2582,0.2373,2.0225,11.2507,0.2309
26.600,map,1.9881,11.2582,0.1487,2.0226,11.2507,0.1409
26.700,map,1.9917,11.2585,0.0595,2.0262,11.2510,0.0510
26.800,map,2.0003,11.2587,-0.0240,2.0349,11.2510,-0.0334
26.900,map,2.0139,11.2578,-0.0957,2.0485,11.2501,-0.1059
27.000,map,2.0321,11.2555,-0.1561,2.0669,11.2475,-0.1666
27.100,map,2.0548,11.2512,-0.2074,2.0897,11.2430,-0.2177
27.200,map,2.0824,11.2448,-0.2501,2.1175,11.2362,-0.2604
27.300,map,2.1141,11.2361,-0.2862,2.1493,11.2271,-0.2965
27.400,map,2.1495,11.2250,-0.3217,2.1847,11.2156,-0.3318
27.500,map,2.1899,11.2107,-0.3572,2.2247,11.2010,-0.3671
27.600,map,2.2313,11.1946,-0.3824,2.2658,11.1845,-0.3923
27.700,map,2.2760,11.1763,-0.3929,2.3100,11.1659,-0.4028
27.800,map,2.3160,11.1598,-0.3871,2.3461,11.1506,-0.3978
27.900,map,2.3526,11.1451,-0.3734,2.3862,11.1340,-0.3833
28.000,map,2.3967,11.1265,-0.3422,2.4309,11.1168,-0.3485
28.100,map,2.4342,11.1139,-0.3098,2.4681,11.1040,-0.3161
28.200,map,2.4766,11.1011,-0.2777,2.5101,11.0910,-0.2845
28.300,map,2.5190,11.0896,-0.2504,2.5528,11.0791,-0.2574
28.400,map,2.5625,11.0790,-0.2279,2.5960,11.0683,-0.2351
28.500,map,2.6060,11.0693,-0.2098,2.6395,11.0583,-0.2163
28.600,map,2.6496,11.0604,-0.1942,2.6833,11.0491,-0.2005
28.700,map,2.6932,11.0522,-0.1807,2.7273,11.0404,-0.1873
28.800,map,2.7371,11.0444,-0.1695,2.7714,11.0323,-0.1763
28.900,map,2.7820,11.0369,-0.1606,2.8157,11.0246,-0.1673
29.000,map,2.8309,11.0292,-0.1520,2.8644,11.0166,-0.1590
29.100,map,2.8711,11.0232,-0.1462,2.9044,11.0103,-0.1534
29.200,map,2.9155,11.0168,-0.1412,2.9489,11.0036,-0.1481
29.300,map,2.9604,11.0105,-0.1367,2.9934,10.9970,-0.1437
29.400,map,3.0047,11.0045,-0.1328,3.0379,10.9907,-0.1400
29.500,map,3.0494,10.9986,-0.1294,3.0825,10.9845,-0.1368
29.600,map,3.0944,10.9928,-0.1268,3.1271,10.9784,-0.1342
29.700,map,3.1387,10.9872,-0.1249,3.1716,10.9724,-0.1321
29.800,map,3.1835,10.9816,-0.1231,3.2163,10.9665,-0.1304
29.900,map,3.2284,10.9761,-0.1213,3.2609,10.9607,-0.1289
30.000,map,3.2728,10.9707,-0.1196,3.3055,10.9550,-0.1277
30.100,map,3.3172,10.9654,-0.1188,3.3501,10.9493,-0.1267
30.200,map,3.3620,10.9601,-0.1179,3.3948,10.9436,-0.1259
30.300,map,3.4069,10.9548,-0.1170,3.4394,10.9380,-0.1253
30.400,map,3.4561,10.9490,-0.1164,3.4885,10.9318,-0.1247
30.500,map,3.5004,10.9438,-0.1162,3.5332,10.9262,-0.1242
30.600,map,3.5407,10.9391,-0.1159,3.5734,10.9212,-0.1239
30.700,map,3.5857,10.9339,-0.1156,3.6180,10.9156,-0.1238
30.800,map,3.6303,10.9287,-0.1157,3.6627,10.9101,-0.1237
30.900,map,3.6792,10.9231,-0.1156,3.7118,10.9040,-0.1236
31.000,map,3.7194,10.9184,-0.1153,3.7520,10.8990,-0.1235
31.100,map,3.7640,10.9132,-0.1151,3.7967,10.8934,-0.1234
31.200,map,3.8134,10.9075,-0.1153,3.8413,10.8879,-0.1234
31.300,map,3.8533,10.9029,-0.1158,3.8860,10.8824,-0.1233
31.400,map,3.8977,10.8977,-0.1153,3.9306,10.8768,-0.1233
31.500,map,3.9422,10.8926,-0.1152,3.9753,10.8713,-0.1232
31.600,map,3.9919,10.8868,-0.1154,4.0200,10.8658,-0.1232
31.700,map,4.0321,10.8822,-0.1152,4.0646,10.8602,-0.1232
31.800,map,4.0769,10.8770,-0.1151,4.1093,10.8547,-0.1231
31.900,map,4.1214,10.8719,-0.1151,4.1539,10.8492,-0.1231
32.000,map,4.1662,10.8667,-0.1148,4.1986,10.8437,-0.1231
32.100,map,4.2152,10.8610,-0.1148,4.2477,10.8376,-0.1231
32.200,map,4.2550,10.8564,-0.1145,4.2879,10.8326,-0.1231
32.300,map,4.2998,10.8513,-0.1145,4.3326,10.8271,-0.1232
32.400,map,4.3446,10.8461,-0.1146,4.3772,10.8216,-0.1233
32.500,map,4.3891,10.8410,-0.1147,4.4219,10.8160,-0.1233
32.600,map,4.4334,10.8359,-0.1150,4.4665,10.8105,-0.1234
32.700,map,4.4783,10.8307,-0.1152,4.5112,10.8049,-0.1234
32.800,map,4.5234,10.8255,-0.1153,4.5559,10.7994,-0.1234
32.900,map,4.5681,10.8203,-0.1151,4.6005,10.7939,-0.1234
33.000,map,4.6130,10.8151,-0.1151,4.6452,10.7883,-0.1234
33.100,map,4.6580,10.8099,-0.1151,4.6898,10.7828,-0.1234
33.200,map,4.7028,10.8048,-0.1150,4.7345,10.7772,-0.1234
33.300,map,4.7477,10.7996,-0.1150,4.7792,10.7717,-0.1234
33.400,map,4.7972,10.7939,-0.1146,4.8283,10.7656,-0.1234
33.500,map,4.8369,10.7893,-0.1145,4.8685,10.7606,-0.1234
33.600,map,4.8820,10.7841,-0.1148,4.9131,10.7551,-0.1236
33.700,map,4.9271,10.7789,-0.1151,4.9578,10.7495,-0.1239
33.800,map,4.9721,10.7737,-0.1153,5.0024,10.7440,-0.1241
33.900,map,5.0167,10.7685,-0.1158,5.0471,10.7384,-0.1243
34.000,map,5.0614,10.7633,-0.1162,5.0917,10.7328,-0.1244
34.100,map,5.1059,10.7581,-0.1164,5.1364,10.7272,-0.1245
34.200,map,5.1506,10.7529,-0.1168,5.1810,10.7216,-0.1245
34.300,map,5.1955,10.7476,-0.1169,5.2257,10.7161,-0.1245
34.400,map,5.2399,10.7424,-0.1168,5.2704,10.7105,-0.1244
34.500,map,5.2841,10.7372,-0.1165,5.3150,10.7049,-0.1243
34.600,map,5.3292,10.7319,-0.1166,5.3597,10.6993,-0.1243
34.700,map,5.3787,10.7261,-0.1166,5.4088,10.6932,-0.1243
34.800,map,5.4195,10.7213,-0.1163,5.4490,10.6882,-0.1242
34.900,map,5.4641,10.7161,-0.1164,5.4936,10.6826,-0.1242
35.000,map,5.5090,10.7109,-0.1163,5.5383,10.6770,-0.1242
35.100,map,5.5585,10.7051,-0.1162,5.5874,10.6709,-0.1242
35.200,map,5.5983,10.7005,-0.1161,5.6276,10.6659,-0.1242
35.300,map,5.6431,10.6952,-0.1160,5.6722,10.6603,-0.1243
35.400,map,5.6924,10.6895,-0.1162,5.7213,10.6541,-0.1243
35.500,map,5.7330,10.6847,-0.1163,5.7615,10.6491,-0.1244
35.600,map,5.7776,10.6795,-0.1163,5.8062,10.6435,-0.1244
35.700,map,5.8224,10.6743,-0.1164,5.8508,10.6380,-0.1244
35.800,map,5.8671,10.6691,-0.1163,5.8955,10.6324,-0.1244
35.900,map,5.9120,10.6638,-0.1160,5.9401,10.6268,-0.1244
36.000,map,5.9566,10.6586,-0.1159,5.9848,10.6212,-0.1245
36.100,map,6.0013,10.6534,-0.1157,6.0294,10.6156,-0.1245
36.200,map,6.0459,10.6455,-0.1156,6.0741,10.6100,-0.1246
36.300,map,6.0907,10.6331,-0.1157,6.1187,10.6044,-0.1248
36.400,map,6.1352,10.6279,-0.1157,6.1634,10.5988,-0.1247
36.500,map,6.1798,10.6227,-0.1156,6.2080,10.5932,-0.1244
36.600,map,6.2244,10.6175,-0.1157,6.2527,10.5876,-0.1246
36.700,map,6.2688,10.6124,-0.1156,6.2974,10.5820,-0.1248
36.800,map,6.3134,10.6072,-0.1160,6.3420,10.5764,-0.1250
36.900,map,6.3581,10.6020,-0.1165,6.3866,10.5708,-0.1252
37.000,map,6.4029,10.5967,-0.1169,6.4313,10.5652,-0.1254
37.100,map,6.4481,10.5914,-0.1165,6.4759,10.5596,-0.1254
37.200,map,6.4928,10.5862,-0.1166,6.5206,10.5539,-0.1255
37.300,map,6.5374,10.5809,-0.1165,6.5652,10.5483,-0.1256
37.400,map,6.5820,10.5757,-0.1168,6.6099,10.5427,-0.1256
37.500,map,6.6268,10.5705,-0.1167,6.6545,10.5370,-0.1257
37.600,map,6.6716,10.5652,-0.1165,6.6992,10.5314,-0.1258
37.700,map,6.7163,10.5600,-0.1163,6.7438,10.5257,-0.1258
37.800,map,6.7610,10.5548,-0.1167,6.7885,10.5201,-0.1260
37.900,map,6.8054,10.5496,-0.1168,6.8331,10.5144,-0.1261
38.000,map,6.8498,10.5444,-0.1168,6.8777,10.5088,-0.1261
38.100,map,6.8950,10.5391,-0.1169,6.9224,10.5031,-0.1262
